bb_id,x1,y1,x2,y2,class_name
29169,187,81,552,538,person
29170,242,401,389,595,skateboard
29171,0,72,395,473,person
29172,274,235,581,467,baseball glove
29173,96,4,390,402,person
29174,195,365,398,453,cake
29175,334,113,400,269,person
29176,252,176,504,356,cow
29177,174,131,442,435,person
29178,329,217,400,384,knife
29179,142,115,451,440,person
29180,321,194,421,382,knife
29181,170,160,385,407,person
29182,332,220,397,386,knife
29183,538,369,590,492,person
29184,553,380,569,397,cell phone
29185,188,340,265,490,person
29186,210,354,223,371,cell phone
29187,549,365,585,489,person
29188,555,375,570,393,cell phone
29189,196,342,261,486,person
29190,205,349,221,371,cell phone
29191,545,364,586,491,person
29192,557,379,569,389,cell phone
29193,193,339,265,487,person
29194,210,354,218,365,cell phone
29195,249,131,317,329,person
29196,255,164,304,229,backpack
29197,314,134,385,333,person
29198,317,158,377,234,backpack
29199,316,137,383,334,person
29200,310,158,375,194,backpack
29201,1,0,637,409,person
29202,1,1,635,419,couch
29203,0,1,416,474,person
29204,40,377,257,478,apple
29205,0,251,353,474,person
29206,303,52,631,419,elephant
29207,338,382,513,473,person
29208,308,39,617,422,elephant
29209,0,0,174,413,person
29210,88,230,374,399,cake
29211,400,0,638,413,person
29212,0,3,425,419,person
29213,127,239,330,389,cake
29214,13,142,181,472,person
29215,219,121,636,385,oven
29216,578,324,632,429,person
29217,596,345,617,377,backpack
29218,475,340,597,475,person
29219,521,389,585,465,backpack
29220,590,339,625,405,person
29221,593,351,613,376,backpack
29222,498,357,563,478,person
29223,530,396,573,470,backpack
29224,163,46,387,265,person
29225,76,117,453,357,motorcycle
29226,159,67,345,258,person
29227,69,115,439,351,motorcycle
29228,472,40,571,322,person
29229,511,259,636,486,suitcase
29230,184,58,430,431,person
29231,268,194,325,239,scissors
29232,187,58,415,439,person
29233,288,207,324,237,scissors
29234,151,94,176,123,person
29235,27,63,303,238,airplane
29236,177,94,205,121,person
29237,184,93,206,122,person
29238,37,54,289,222,airplane
29239,138,88,229,137,person
29240,31,41,313,237,airplane
29241,330,214,405,331,person
29242,337,252,425,362,bicycle
29243,216,155,317,362,person
29244,112,187,278,351,bicycle
29245,338,208,400,290,person
29246,338,266,440,353,bicycle
29247,211,145,304,342,person
29248,143,182,285,382,bicycle
29249,374,73,407,158,person
29250,242,33,586,328,boat
29251,385,184,436,301,person
29252,226,0,589,325,boat
29253,376,190,427,337,person
29254,137,99,183,198,person
29255,152,196,182,314,bicycle
29256,299,111,350,265,person
29257,302,194,346,318,bicycle
29258,276,65,335,306,person
29259,278,185,310,316,bicycle
29260,431,69,494,298,person
29261,443,171,494,331,bicycle
29262,188,97,264,302,person
29263,192,183,256,326,bicycle
29264,479,43,577,290,person
29265,499,162,577,334,bicycle
29266,326,39,419,314,person
29267,329,165,425,342,bicycle
29268,38,28,170,340,person
29269,49,147,153,405,bicycle
29270,142,104,189,271,person
29271,142,183,195,314,bicycle
29272,294,111,361,305,person
29273,304,182,356,324,bicycle
29274,266,67,334,301,person
29275,277,166,323,315,bicycle
29276,431,76,498,180,person
29277,443,172,516,322,bicycle
29278,491,49,559,181,person
29279,502,167,567,342,bicycle
29280,267,64,337,198,person
29281,287,181,352,324,bicycle
29282,168,93,248,292,person
29283,177,186,262,315,bicycle
29284,298,104,328,262,person
29285,310,181,362,332,bicycle
29286,268,57,319,307,person
29287,275,174,333,330,bicycle
29288,317,37,434,264,person
29289,328,163,418,339,bicycle
29290,28,23,180,344,person
29291,37,144,185,407,bicycle
29292,217,403,436,478,person
29293,205,111,424,463,toilet
29294,22,21,593,478,person
29295,261,281,492,425,knife
29296,133,17,310,201,person
29297,196,172,262,223,skateboard
29298,5,352,15,393,person
29299,0,0,633,477,boat
29300,16,358,29,392,person
29301,29,276,47,304,person
29302,101,262,115,301,person
29303,50,273,68,305,person
29304,77,268,95,301,person
29305,29,356,49,392,person
29306,152,257,175,291,person
29307,122,261,146,297,person
29308,225,239,245,286,person
29309,445,206,465,259,person
29310,65,360,92,399,person
29311,181,246,207,289,person
29312,263,234,286,285,person
29313,317,226,350,266,person
29314,520,188,548,238,person
29315,253,130,285,181,person
29316,378,210,408,269,person
29317,317,114,360,162,person
29318,188,246,206,296,person
29319,3,62,634,474,boat
29320,449,203,468,254,person
29321,151,253,173,299,person
29322,385,205,409,263,person
29323,323,217,354,273,person
29324,85,117,284,471,person
29325,184,202,338,411,backpack
29326,221,6,467,333,person
29327,140,88,618,458,cow
29328,140,88,618,458,horse
29329,142,209,172,252,person
29330,45,94,592,418,truck
29331,15,3,413,635,person
29332,66,240,282,636,dog
29333,5,0,417,633,person
29334,61,242,407,637,dog
29335,274,109,410,322,person
29336,357,278,396,343,skateboard
29337,41,180,138,299,person
29338,92,226,291,303,dining table
29339,161,282,352,628,person
29340,17,11,439,555,refrigerator
29341,251,0,637,424,person
29342,3,19,388,421,person
29343,153,203,174,219,person
29344,108,41,249,95,kite
29345,194,305,224,343,person
29346,114,36,244,95,kite
29347,1,133,484,634,person
29348,84,45,488,492,chair
29349,446,226,535,422,person
29350,385,257,581,434,motorcycle
29351,291,213,321,280,person
29352,280,265,336,286,snowboard
29353,295,216,321,277,person
29354,281,269,330,278,snowboard
29355,293,212,321,275,person
29356,282,272,335,279,snowboard
29357,177,140,326,432,person
29358,268,157,289,181,cell phone
29359,176,140,322,430,person
29360,265,162,287,184,cell phone
29361,176,133,326,432,person
29362,258,161,298,185,fire hydrant
29363,275,6,636,476,person
29364,319,213,419,330,knife
29365,261,1,626,460,person
29366,317,169,412,351,knife
29367,61,139,156,309,person
29368,15,302,136,345,surfboard
29369,52,141,153,309,person
29370,7,293,129,339,surfboard
29371,205,201,311,305,person
29372,160,221,508,323,boat
29373,361,189,505,312,person
29374,228,222,317,285,person
29375,181,230,497,328,boat
29376,377,203,494,288,person
29377,226,225,294,272,person
29378,195,234,498,321,boat
29379,535,117,634,192,person
29380,526,154,629,193,boat
29381,361,210,478,276,person
29382,364,219,495,551,person
29383,8,219,457,551,horse
29384,83,388,194,456,person
29385,73,286,225,404,umbrella
29386,105,383,183,557,person
29387,92,294,224,398,umbrella
29388,1,1,565,422,person
29389,1,0,175,95,hair drier
29390,103,35,413,369,person
29391,92,169,637,501,couch
29392,35,6,487,363,person
29393,41,103,403,278,bird
29394,418,104,636,453,person
29395,263,1,486,452,surfboard
29396,103,79,317,454,person
29397,200,261,254,386,person
29398,138,219,251,236,umbrella
29399,2,145,226,428,person
29400,8,119,237,428,couch
29401,36,73,344,323,person
29402,261,161,381,376,person
29403,129,194,510,360,couch
29404,253,156,392,376,person
29405,321,220,339,244,remote
29406,258,161,384,373,person
29407,317,225,337,243,remote
29408,200,237,397,363,person
29409,91,256,261,402,cow
29410,309,8,425,224,person
29411,309,98,423,276,horse
29412,0,29,30,203,person
29413,1,113,93,285,horse
29414,586,25,637,226,person
29415,473,89,638,314,horse
29416,105,35,133,74,person
29417,108,72,125,84,skis
29418,202,36,223,90,person
29419,203,87,226,100,skis
29420,160,33,192,87,person
29421,159,77,199,99,skis
29422,614,226,633,324,person
29423,546,297,635,327,skis
29424,25,53,56,116,person
29425,6,107,61,128,skis
29426,581,133,628,249,person
29427,546,239,633,261,skis
29428,97,142,149,258,person
29429,90,246,144,268,skis
29430,373,165,462,404,person
29431,373,367,465,421,skis
29432,373,168,465,397,person
29433,352,375,463,422,skis
29434,26,49,53,113,person
29435,4,114,65,124,skis
29436,616,236,635,335,person
29437,604,331,634,353,skis
29438,95,140,145,255,person
29439,93,249,146,265,skis
29440,366,173,462,402,person
29441,374,380,457,420,skis
29442,11,154,336,569,person
29443,140,195,317,339,baseball bat
29444,462,89,589,361,person
29445,54,162,585,334,bench
29446,341,162,405,277,person
29447,267,193,405,288,bench
29448,295,86,409,262,person
29449,188,150,476,375,horse
29450,9,184,45,270,person
29451,0,215,70,276,horse
29452,269,63,412,281,person
29453,132,145,468,374,horse
29454,196,94,308,278,person
29455,226,104,322,176,backpack
29456,202,95,325,283,person
29457,254,101,323,176,backpack
29458,77,113,214,294,person
29459,56,268,526,477,dining table
29460,234,99,385,290,person
29461,1,96,209,465,person
29462,322,95,636,433,person
29463,177,13,422,419,person
29464,205,101,314,189,knife
29465,323,105,481,445,person
29466,387,211,515,467,chair
29467,190,162,198,168,person
29468,213,155,231,166,car
29469,200,160,210,166,person
29470,234,157,260,166,car
29471,300,157,307,166,person
29472,266,160,285,165,car
29473,389,158,398,172,person
29474,317,165,332,170,car
29475,370,160,382,170,person
29476,342,161,362,170,car
29477,452,164,466,176,person
29478,93,180,534,394,car
29479,173,160,187,174,person
29480,57,164,69,174,car
29481,40,165,50,186,car
29482,142,154,164,167,car
29483,102,156,129,168,car
29484,586,162,638,175,car
29485,5,159,37,189,car
29486,93,166,242,214,car
29487,44,172,203,246,car
29488,456,172,634,244,car
29489,355,179,602,295,car
29490,475,159,487,186,person
29491,574,151,630,165,car
29492,431,158,449,178,person
29493,417,141,440,177,person
29494,291,0,552,275,person
29495,364,203,471,333,cup
29496,320,23,547,358,person
29497,268,324,559,380,snowboard
29498,341,42,536,356,person
29499,277,336,551,374,snowboard
29500,173,117,385,270,person
29501,0,216,574,307,boat
29502,172,233,319,570,person
29503,227,269,279,315,sports ball
29504,166,227,321,577,person
29505,219,257,286,331,sports ball
29506,45,49,326,422,person
29507,121,262,196,370,remote
29508,114,98,298,529,person
29509,81,364,400,562,dog
29510,142,339,157,360,person
29511,8,0,331,403,boat
29512,139,335,161,359,person
29513,4,4,333,394,boat
29514,49,10,381,425,person
29515,266,255,370,336,knife
29516,45,24,381,416,person
29517,246,244,370,345,knife
29518,157,69,192,183,person
29519,107,107,291,280,horse
29520,496,69,596,304,person
29521,411,185,598,421,horse
29522,19,11,147,207,person
29523,10,93,215,272,motorcycle
29524,443,40,624,270,person
29525,447,101,635,309,motorcycle
29526,231,56,450,315,person
29527,194,131,545,414,motorcycle
29528,251,73,443,308,person
29529,192,222,537,388,motorcycle
29530,1,246,214,346,person
29531,157,258,193,304,banana
29532,154,0,639,419,person
29533,187,246,222,294,banana
29534,13,79,39,148,person
29535,6,12,324,617,fire hydrant
29536,44,87,71,155,person
29537,451,35,478,196,person
29538,365,36,409,185,person
29539,317,22,370,193,person
29540,43,33,409,571,person
29541,240,65,447,149,bottle
29542,17,76,403,637,person
29543,245,78,385,124,bottle
29544,217,88,340,465,person
29545,188,147,275,256,backpack
29546,214,92,327,466,person
29547,216,141,273,270,backpack
29548,45,170,378,629,person
29549,124,391,396,557,book
29550,481,65,603,210,person
29551,2,18,477,476,tv
29552,149,49,201,152,person
29553,23,70,630,463,car
29554,61,50,99,207,person
29555,3,43,53,198,person
29556,282,24,400,205,person
29557,181,80,513,365,horse
29558,259,37,398,263,person
29559,178,85,551,406,horse
29560,259,13,414,233,person
29561,124,71,507,307,horse
29562,136,4,627,448,person
29563,150,89,359,414,cat
29564,0,44,494,477,person
29565,222,217,326,420,wine glass
29566,309,210,366,384,person
29567,276,264,366,302,skateboard
29568,312,212,367,374,person
29569,275,261,328,301,skateboard
29570,37,422,186,584,person
29571,40,564,144,607,skateboard
29572,36,425,187,588,person
29573,46,570,133,604,skateboard
29574,288,71,375,387,person
29575,256,40,354,153,kite
29576,1,233,305,638,person
29577,253,41,351,156,kite
29578,372,141,443,235,person
29579,199,108,350,237,oven
29580,209,165,368,435,person
29581,150,113,400,274,umbrella
29582,254,193,309,262,person
29583,259,247,349,270,surfboard
29584,253,191,312,266,person
29585,245,239,352,273,surfboard
29586,228,203,344,472,person
29587,208,143,305,304,baseball bat
29588,25,121,218,365,person
29589,93,221,117,248,remote
29590,363,117,486,221,person
29591,165,160,477,394,dining table
29592,92,128,186,377,person
29593,423,137,568,396,person
29594,411,119,483,235,person
29595,157,197,464,393,dining table
29596,111,132,198,369,person
29597,467,135,557,389,person
29598,175,35,552,424,person
29599,575,107,639,272,person
29600,73,39,333,345,person
29601,69,237,296,377,snowboard
29602,81,68,281,341,person
29603,72,251,290,379,snowboard
29604,309,161,469,375,person
29605,245,337,430,421,snowboard
29606,316,161,417,222,person
29607,315,202,469,284,snowboard
29608,238,218,291,276,person
29609,194,61,550,371,bus
29610,497,245,512,278,person
29611,190,54,555,376,bus
29612,255,115,270,151,person
29613,518,250,535,282,person
29614,272,121,288,157,person
29615,405,124,424,161,person
29616,382,117,402,155,person
29617,298,121,318,161,person
29618,494,244,518,278,person
29619,194,60,548,370,bus
29620,384,116,408,162,person
29621,242,109,288,153,person
29622,242,214,290,264,person
29623,318,143,435,359,person
29624,230,170,538,390,bicycle
29625,322,117,460,376,person
29626,204,207,545,400,bicycle
29627,116,95,321,538,person
29628,134,286,322,590,bicycle
29629,121,119,314,334,person
29630,93,350,340,533,bicycle
29631,121,105,299,528,person
29632,369,172,457,401,person
29633,567,105,583,160,person
29634,458,130,530,197,bicycle
29635,587,107,612,160,person
29636,397,145,500,213,bicycle
29637,315,65,397,222,person
29638,253,104,328,158,skateboard
29639,59,9,328,628,person
29640,193,97,221,119,cell phone
29641,80,42,352,279,person
29642,204,229,337,316,skateboard
29643,75,53,337,319,person
29644,229,220,319,317,skateboard
29645,0,125,121,333,person
29646,2,158,636,350,couch
29647,482,137,628,350,person
29648,122,119,259,346,person
29649,302,107,485,350,person
29650,304,46,417,277,person
29651,299,159,411,345,bicycle
29652,379,37,527,317,person
29653,366,162,531,355,bicycle
29654,65,60,242,338,person
29655,48,177,266,401,bicycle
29656,308,46,454,282,person
29657,302,159,468,343,bicycle
29658,63,105,369,636,person
29659,2,2,424,185,umbrella
29660,232,112,359,414,person
29661,249,281,423,385,dog
29662,363,118,401,161,person
29663,371,141,383,158,tie
29664,278,108,402,412,person
29665,318,173,345,189,tie
29666,123,306,186,354,person
29667,33,226,350,394,boat
29668,126,308,213,354,person
29669,35,227,382,390,boat
29670,506,251,560,418,person
29671,116,266,152,305,cow
29672,152,266,197,297,cow
29673,220,265,311,304,cow
29674,77,292,169,377,cow
29675,17,270,101,381,cow
29676,151,276,254,378,cow
29677,254,277,372,380,cow
29678,476,269,600,381,cow
29679,537,249,592,414,person
29680,500,244,555,415,person
29681,1,296,9,382,cow
29682,109,270,164,316,cow
29683,246,261,331,314,cow
29684,213,266,295,380,cow
29685,145,259,262,401,cow
29686,480,255,624,392,cow
29687,520,243,583,418,person
29688,74,292,170,389,cow
29689,13,270,123,390,cow
29690,237,277,387,386,cow
29691,467,270,624,383,cow
29692,131,143,406,380,person
29693,197,224,217,246,sports ball
29694,141,174,557,302,person
29695,119,150,635,402,bench
29696,77,1,441,370,person
29697,161,255,443,458,cake
29698,113,304,199,401,person
29699,41,226,236,389,umbrella
29700,1,13,451,419,person
29701,79,1,637,419,keyboard
29702,79,1,637,419,laptop
29703,381,273,405,350,person
29704,371,332,404,355,skis
29705,191,285,221,372,person
29706,169,366,248,377,skis
29707,133,278,162,385,person
29708,127,385,164,395,skis
29709,169,297,208,400,person
29710,149,390,227,411,skis
29711,333,258,374,404,person
29712,337,397,369,412,skis
29713,345,394,401,408,skis
29714,273,271,342,463,person
29715,273,448,333,469,skis
29716,190,287,220,375,person
29717,164,365,256,387,skis
29718,373,268,407,350,person
29719,370,336,410,357,skis
29720,165,293,209,405,person
29721,150,389,237,419,skis
29722,125,276,169,391,person
29723,119,368,217,402,skis
29724,329,261,395,410,person
29725,329,388,401,421,skis
29726,382,260,403,337,person
29727,377,330,406,356,skis
29728,133,271,169,362,person
29729,128,369,158,399,skis
29730,173,289,209,385,person
29731,166,386,227,412,skis
29732,337,261,376,393,person
29733,341,380,374,410,skis
29734,473,261,513,388,person
29735,470,373,549,402,skis
29736,409,276,453,413,person
29737,401,401,473,442,skis
29738,283,277,341,452,person
29739,253,439,339,474,skis
29740,197,159,422,335,person
29741,255,201,291,265,cup
29742,198,143,369,476,person
29743,27,198,482,462,motorcycle
29744,129,161,383,619,person
29745,89,149,241,461,scissors
29746,23,1,151,291,person
29747,169,164,524,346,couch
29748,485,3,637,477,person
29749,242,1,531,353,person
29750,275,275,404,341,skateboard
29751,183,15,319,164,person
29752,180,113,276,223,skateboard
29753,165,22,381,259,person
29754,252,173,373,379,skateboard
29755,137,30,356,264,person
29756,265,190,354,375,skateboard
29757,254,196,353,427,person
29758,93,193,526,456,couch
29759,352,133,470,254,person
29760,368,0,517,285,traffic light
29761,176,112,298,257,person
29762,333,1,531,426,person
29763,474,254,526,338,handbag
29764,166,26,495,423,person
29765,365,298,480,390,apple
29766,241,13,523,418,person
29767,0,110,638,423,boat
29768,242,168,508,399,person
29769,23,96,636,422,boat
29770,1,5,358,419,person
29771,236,11,525,282,person
29772,59,106,639,423,boat
29773,2,0,254,422,person
29774,110,89,321,255,person
29775,43,260,336,306,snowboard
29776,101,77,308,354,person
29777,1,198,637,423,boat
29778,308,114,444,383,person
29779,9,195,632,414,boat
29780,436,146,616,420,person
29781,300,122,427,327,person
29782,2,246,636,420,boat
29783,181,72,294,377,person
29784,116,236,531,378,bench
29785,220,229,277,262,person
29786,164,188,551,386,car
29787,257,228,280,261,person
29788,149,179,557,382,car
29789,361,137,430,384,person
29790,368,115,477,197,umbrella
29791,357,140,435,383,person
29792,351,111,480,155,umbrella
29793,125,85,365,388,person
29794,78,365,218,463,skateboard
29795,311,44,530,344,person
29796,401,181,437,198,carrot
29797,72,134,637,423,person
29798,235,246,314,288,toothbrush
29799,63,136,569,419,person
29800,180,240,330,290,toothbrush
29801,213,60,404,275,person
29802,233,256,337,312,skateboard
29803,268,37,489,318,person
29804,314,355,478,455,skateboard
29805,380,201,449,255,person
29806,85,101,513,411,bus
29807,181,0,405,193,person
29808,203,96,397,237,skateboard
29809,197,114,450,420,person
29810,26,94,204,418,giraffe
29811,161,185,189,250,person
29812,1,97,123,239,airplane
29813,85,145,98,165,person
29814,12,129,220,205,airplane
29815,184,152,201,169,person
29816,122,141,317,204,airplane
29817,273,155,290,172,person
29818,221,147,396,205,airplane
29819,118,128,231,387,person
29820,125,292,552,412,bench
29821,379,157,511,213,person
29822,424,135,480,209,bench
29823,220,129,429,478,person
29824,344,284,394,320,scissors
29825,124,101,369,605,person
29826,95,170,205,596,snowboard
29827,1,1,378,412,person
29828,89,125,558,369,knife
29829,1,0,425,637,person
29830,0,313,415,638,dog
29831,53,169,141,270,person
29832,61,217,497,473,dining table
29833,248,121,377,235,person
29834,342,123,477,234,person
29835,46,222,337,476,person
29836,361,153,612,473,person
29837,140,320,606,606,person
29838,273,361,450,450,bottle
29839,107,1,534,355,person
29840,221,177,290,309,bottle
29841,320,28,637,293,person
29842,125,0,383,475,giraffe
29843,248,45,448,333,person
29844,111,92,508,309,bench
29845,5,49,244,384,person
29846,419,78,544,423,person
29847,6,198,511,422,dining table
29848,313,97,454,476,person
29849,411,310,445,440,tennis racket
29850,516,37,557,107,person
29851,365,237,392,265,cup
29852,365,267,394,295,cup
29853,364,204,392,236,cup
29854,307,261,332,297,cup
29855,185,261,222,287,cup
29856,367,165,392,205,cup
29857,389,261,416,305,cup
29858,422,284,452,332,cup
29859,503,316,540,356,cup
29860,257,262,289,309,cup
29861,207,276,238,325,cup
29862,405,271,439,317,cup
29863,476,285,508,334,cup
29864,479,238,512,288,cup
29865,504,272,541,317,cup
29866,448,232,483,284,cup
29867,171,286,209,341,cup
29868,448,279,480,345,cup
29869,181,17,237,89,person
29870,0,9,58,181,person
29871,137,35,624,445,person
29872,81,104,637,444,chair
29873,24,37,477,577,person
29874,174,225,421,374,hot dog
29875,79,193,229,636,person
29876,78,169,137,222,sports ball
29877,147,35,391,422,person
29878,19,203,532,486,motorcycle
29879,140,20,242,265,person
29880,4,121,459,434,horse
29881,318,40,329,62,person
29882,1,116,587,423,donut
29883,125,26,133,57,person
29884,187,42,200,63,person
29885,173,37,184,65,person
29886,129,33,143,66,person
29887,145,31,164,66,person
29888,225,36,248,66,person
29889,296,39,316,75,person
29890,353,37,373,84,person
29891,337,51,361,101,person
29892,318,43,347,129,person
29893,527,53,556,139,person
29894,498,53,533,143,person
29895,473,61,513,142,person
29896,408,38,446,125,person
29897,356,41,400,125,person
29898,185,38,229,133,person
29899,528,57,577,165,person
29900,105,69,204,181,person
29901,209,5,337,165,person
29902,2,34,272,218,person
29903,6,20,78,147,toothbrush
29904,148,82,346,516,person
29905,167,272,330,559,bicycle
29906,141,77,382,433,person
29907,197,254,385,538,bicycle
29908,149,103,501,486,person
29909,149,116,193,150,sports ball
29910,149,100,473,485,person
29911,161,122,179,145,sports ball
29912,338,181,399,291,person
29913,281,214,420,266,surfboard
29914,333,182,401,295,person
29915,281,208,426,280,surfboard
29916,471,58,635,336,person
29917,445,194,620,382,bicycle
29918,234,37,431,333,person
29919,190,160,407,402,bicycle
29920,280,49,420,322,person
29921,206,162,411,414,bicycle
29922,128,28,399,410,person
29923,194,121,324,217,baseball bat
29924,128,25,398,410,person
29925,192,144,291,218,baseball bat
29926,447,77,637,404,person
29927,1,47,448,404,horse
29928,179,56,273,170,person
29929,48,69,335,298,horse
29930,182,46,286,146,person
29931,45,75,324,286,horse
29932,284,386,302,439,person
29933,47,210,420,502,airplane
29934,262,349,284,402,person
29935,231,276,259,334,person
29936,319,105,443,370,person
29937,333,348,427,413,skateboard
29938,315,115,471,375,person
29939,342,358,406,407,skateboard
29940,188,151,375,633,person
29941,215,230,318,397,backpack
29942,259,70,382,371,person
29943,167,169,455,362,motorcycle
29944,254,60,397,376,person
29945,148,131,480,374,motorcycle
29946,152,206,199,325,person
29947,81,245,243,353,bench
29948,43,201,142,351,person
29949,0,3,340,635,person
29950,27,137,282,524,baseball bat
29951,1,3,345,637,person
29952,168,334,422,622,baseball bat
29953,13,1,608,451,person
29954,212,281,300,419,toothbrush
29955,12,99,194,250,person
29956,16,145,61,185,baseball glove
29957,61,156,220,478,person
29958,74,299,117,365,baseball glove
29959,109,186,321,550,person
29960,153,377,224,429,baseball glove
29961,189,327,473,634,person
29962,50,3,476,637,cat
29963,21,13,174,437,person
29964,58,185,116,206,hot dog
29965,126,9,301,461,person
29966,125,123,193,149,hot dog
29967,27,18,151,433,person
29968,53,180,115,211,hot dog
29969,425,182,463,236,person
29970,153,192,475,268,boat
29971,301,169,437,475,person
29972,201,137,384,212,umbrella
29973,181,182,421,478,person
29974,195,133,385,236,umbrella
29975,32,2,486,493,person
29976,1,2,634,506,oven
29977,406,7,547,420,person
29978,441,15,520,417,skis
29979,3,0,357,271,person
29980,297,286,357,334,orange
29981,194,296,519,510,person
29982,269,197,421,486,cell phone
29983,6,36,590,420,person
29984,546,238,617,313,banana
29985,3,31,589,422,person
29986,559,254,610,304,banana
29987,274,154,452,425,person
29988,109,137,359,365,baseball bat
29989,358,114,566,278,person
29990,423,172,444,201,toothbrush
29991,73,139,384,288,person
29992,212,195,300,220,toothbrush
29993,352,105,572,280,person
29994,418,176,480,220,toothbrush
29995,83,133,426,278,person
29996,189,204,297,214,toothbrush
29997,316,210,480,398,person
29998,386,246,433,289,book
29999,314,203,479,393,person
30000,383,249,440,294,book
30001,386,150,460,456,person
30002,2,447,458,635,dining table
30003,16,46,386,453,person
30004,280,109,429,391,person
30005,197,210,213,228,sports ball
30006,256,373,369,477,person
30007,228,204,457,477,giraffe
30008,41,0,169,37,person
30009,18,15,509,282,sandwich
30010,218,100,370,425,person
30011,73,85,444,292,person
30012,308,265,333,290,person
30013,328,106,360,151,traffic light
30014,390,271,417,315,person
30015,377,265,407,319,person
30016,349,121,459,334,person
30017,203,264,632,426,bed
30018,129,128,263,381,person
30019,217,147,424,299,motorcycle
30020,295,226,637,636,person
30021,59,89,524,637,laptop
30022,41,146,359,623,person
30023,10,7,412,186,umbrella
30024,407,125,475,307,person
30025,108,33,432,370,elephant
30026,538,110,571,134,person
30027,116,31,424,367,elephant
30028,87,161,110,219,person
30029,293,120,362,369,person
30030,225,178,440,367,bicycle
30031,371,182,489,324,person
30032,422,220,439,228,cell phone
30033,373,182,490,322,person
30034,423,214,436,227,cell phone
30035,360,191,501,326,person
30036,423,215,439,234,cell phone
30037,187,140,264,357,person
30038,166,113,287,161,umbrella
30039,201,140,257,351,person
30040,154,104,289,170,umbrella
30041,15,11,369,581,person
30042,54,437,165,499,cell phone
30043,542,186,574,225,person
30044,1,126,601,421,bus
30045,547,182,583,233,person
30046,4,111,623,425,bus
30047,189,165,227,224,person
30048,72,33,379,450,person
30049,153,349,225,443,sandwich
30050,39,37,374,394,person
30051,134,342,221,434,sandwich
30052,263,281,347,382,person
30053,40,3,577,597,bus
30054,212,117,364,284,person
30055,33,153,465,515,horse
30056,3,58,478,623,person
30057,35,189,301,323,wine glass
30058,294,275,638,637,person
30059,29,120,345,636,person
30060,340,334,465,478,person
30061,245,35,338,347,kite
30062,42,97,207,374,person
30063,21,21,617,414,boat
30064,121,205,178,240,person
30065,79,95,562,360,bus
30066,138,190,177,240,person
30067,72,92,566,357,bus
30068,6,1,271,630,person
30069,188,198,342,361,sports ball
30070,74,140,99,169,person
30071,305,177,322,250,parking meter
30072,65,17,403,435,person
30073,216,336,243,432,knife
30074,57,16,407,446,person
30075,212,321,251,435,knife
30076,98,3,636,425,person
30077,160,71,448,319,backpack
30078,5,133,363,421,person
30079,270,167,375,269,tie
30080,1,122,378,422,person
30081,227,162,366,348,tie
30082,214,9,637,422,person
30083,258,170,374,333,tie
30084,418,23,573,405,person
30085,433,79,567,218,backpack
30086,36,13,210,420,person
30087,8,113,111,241,backpack
30088,361,127,409,271,person
30089,60,25,633,289,airplane
30090,37,121,359,613,person
30091,178,387,245,437,cake
30092,2,105,410,637,person
30093,181,382,254,447,cake
30094,82,242,101,278,person
30095,16,258,170,312,boat
30096,31,233,49,269,person
30097,65,241,89,274,person
30098,48,234,68,274,person
30099,94,245,120,282,person
30100,122,262,157,298,person
30101,613,339,639,390,person
30102,204,294,638,408,boat
30103,269,265,300,314,person
30104,334,276,365,327,person
30105,298,268,334,323,person
30106,368,274,403,338,person
30107,405,282,452,346,person
30108,451,286,501,357,person
30109,503,294,551,369,person
30110,563,310,611,384,person
30111,44,233,53,264,person
30112,22,258,171,322,boat
30113,33,234,45,259,person
30114,58,238,68,274,person
30115,88,241,100,280,person
30116,69,243,87,275,person
30117,99,244,117,282,person
30118,301,273,321,314,person
30119,210,289,638,413,boat
30120,123,256,148,292,person
30121,555,309,603,380,person
30122,200,161,321,419,person
30123,303,122,397,197,frisbee
30124,10,3,358,422,person
30125,332,125,591,363,giraffe
30126,17,560,33,593,person
30127,177,222,221,285,clock
30128,28,560,45,594,person
30129,46,558,63,597,person
30130,149,560,174,610,person
30131,83,96,405,618,person
30132,248,355,403,614,backpack
30133,77,87,410,614,person
30134,208,260,404,629,backpack
30135,209,107,314,384,person
30136,223,117,267,153,frisbee
30137,319,190,521,435,person
30138,278,305,428,420,book
30139,45,13,260,444,person
30140,130,335,204,452,book
30141,0,232,72,369,person
30142,2,1,385,638,bed
30143,61,175,345,492,person
30144,76,3,252,369,person
30145,81,189,236,368,bicycle
30146,472,146,543,336,person
30147,143,209,489,476,dining table
30148,185,114,305,232,person
30149,350,119,493,295,person
30150,2,117,218,305,person
30151,48,157,226,433,person
30152,386,181,638,476,person
30153,413,148,547,328,person
30154,152,232,504,470,dining table
30155,240,37,388,445,person
30156,141,197,595,437,bicycle
30157,337,22,474,305,person
30158,386,263,475,551,bicycle
30159,157,2,415,633,person
30160,68,301,472,630,bicycle
30161,286,59,406,155,person
30162,301,98,398,178,snowboard
30163,283,30,412,158,person
30164,294,89,399,175,snowboard
30165,5,1,491,636,person
30166,2,295,107,518,toilet
30167,211,187,332,609,person
30168,313,360,345,433,handbag
30169,283,34,390,412,person
30170,227,230,358,412,suitcase
30171,77,8,228,425,person
30172,58,227,228,415,suitcase
30173,259,31,370,383,person
30174,232,250,344,390,suitcase
30175,86,2,205,401,person
